system,nodes,ppn,matrix,backend,solver_time
Tuolumne,8,2,nd24k,st,0.179439
Tuolumne,8,2,ldoor,mpi,1.489287
Tuolumne,8,2,ldoor,rccl,5.513922
Tuolumne,8,2,ldoor,st,1.785604
Tuolumne,8,4,audikw_1,mpi,0.836877
Tuolumne,8,4,audikw_1,rccl,4.722434
Tuolumne,8,4,audikw_1,st,1.150818
Tuolumne,8,4,Bump_2911,mpi,4.373680
Tuolumne,8,4,Bump_2911,rccl,25.855667
Tuolumne,8,4,Bump_2911,st,6.567565
Tuolumne,8,4,Cube_Coup_dt0,mpi,0.072471
Tuolumne,8,4,Cube_Coup_dt0,rccl,0.412513
Tuolumne,8,4,Cube_Coup_dt0,st,0.110702
Tuolumne,8,4,Flan_1565,mpi,0.196046
Tuolumne,8,4,Flan_1565,rccl,0.941265
Tuolumne,8,4,Flan_1565,st,0.232281
Tuolumne,8,4,Queen_4147,mpi,5.840142
Tuolumne,8,4,Queen_4147,rccl,25.896120
Tuolumne,8,4,Queen_4147,st,7.339748
Tuolumne,8,4,Serena,mpi,0.671587
Tuolumne,8,4,Serena,rccl,3.720281
Tuolumne,8,4,Serena,st,1.069098
Tuolumne,8,4,nd24k,mpi,0.120788
Tuolumne,8,4,nd24k,rccl,0.614648
Tuolumne,8,4,nd24k,st,0.212082
Tuolumne,8,4,ldoor,mpi,1.372563
Tuolumne,8,4,ldoor,rccl,4.994075
Tuolumne,8,4,ldoor,st,1.964777
Tuolumne,16,1,audikw_1,mpi,0.763151
Tuolumne,16,1,audikw_1,rccl,3.834976
Tuolumne,16,1,audikw_1,st,0.911366
Tuolumne,16,1,Bump_2911,mpi,4.369009
Tuolumne,16,1,Bump_2911,rccl,24.699060
Tuolumne,16,1,Bump_2911,st,6.111430
Tuolumne,16,1,Cube_Coup_dt0,mpi,0.065059
Tuolumne,16,1,Cube_Coup_dt0,rccl,0.353124
Tuolumne,16,1,Cube_Coup_dt0,st,0.084633
Tuolumne,16,1,Flan_1565,mpi,0.180212
Tuolumne,16,1,Flan_1565,rccl,0.936304
Tuolumne,16,1,Flan_1565,st,0.199714
Tuolumne,16,1,Queen_4147,mpi,6.802378
Tuolumne,16,1,Queen_4147,rccl,33.881485
Tuolumne,16,1,Queen_4147,st,7.949455
Tuolumne,16,1,Serena,mpi,0.581569
Tuolumne,16,1,Serena,rccl,3.301256
Tuolumne,16,1,Serena,st,0.787369
Tuolumne,16,1,nd24k,mpi,0.133544
Tuolumne,16,1,nd24k,rccl,0.691785
Tuolumne,16,1,nd24k,st,0.177518
Tuolumne,16,1,ldoor,mpi,1.204859
Tuolumne,16,1,ldoor,rccl,6.439106
Tuolumne,16,1,ldoor,st,1.753031
Tuolumne,16,2,audikw_1,mpi,0.960503
Tuolumne,16,2,audikw_1,rccl,5.391697
Tuolumne,16,2,audikw_1,st,1.204922
Tuolumne,16,2,Bump_2911,mpi,4.817325
Tuolumne,16,2,Bump_2911,rccl,28.101312
Tuolumne,16,2,Bump_2911,st,7.439320
Tuolumne,16,2,Cube_Coup_dt0,mpi,0.085863
Tuolumne,16,2,Cube_Coup_dt0,rccl,0.587954
Tuolumne,16,2,Cube_Coup_dt0,st,0.116057
Tuolumne,16,2,Flan_1565,mpi,0.226197
Tuolumne,16,2,Flan_1565,rccl,1.095504
Tuolumne,16,2,Flan_1565,st,0.256528
Tuolumne,16,2,Queen_4147,mpi,6.015657
Tuolumne,16,2,Queen_4147,rccl,28.398989
Tuolumne,16,2,Queen_4147,st,7.806152
Tuolumne,16,2,Serena,mpi,0.774627
Tuolumne,16,2,Serena,rccl,4.404493
Tuolumne,16,2,Serena,st,1.179986
Tuolumne,16,2,nd24k,mpi,0.151016
Tuolumne,16,2,nd24k,rccl,0.779211
Tuolumne,16,2,nd24k,st,0.244675
Tuolumne,16,2,ldoor,mpi,1.592636
Tuolumne,16,2,ldoor,rccl,6.492408
Tuolumne,16,2,ldoor,st,2.094370
Tuolumne,16,4,audikw_1,mpi,0.881550
Tuolumne,16,4,audikw_1,rccl,5.406830
Tuolumne,16,4,audikw_1,st,1.278729
Tuolumne,16,4,Bump_2911,mpi,4.593802
Tuolumne,16,4,Bump_2911,rccl,31.731839
Tuolumne,16,4,Bump_2911,st,8.271044
Tuolumne,16,4,Cube_Coup_dt0,mpi,0.075552
Tuolumne,16,4,Cube_Coup_dt0,rccl,0.555797
Tuolumne,16,4,Cube_Coup_dt0,st,0.124547
Tuolumne,16,4,Flan_1565,mpi,0.200262
Tuolumne,16,4,Flan_1565,rccl,1.056576
Tuolumne,16,4,Flan_1565,st,0.262845
Tuolumne,16,4,Queen_4147,mpi,5.033077
Tuolumne,16,4,Queen_4147,rccl,30.393383
Tuolumne,16,4,Queen_4147,st,7.762786
Tuolumne,16,4,Serena,mpi,0.679072
Tuolumne,16,4,Serena,rccl,4.212972
Tuolumne,16,4,Serena,st,1.194677
Tuolumne,16,4,nd24k,mpi,0.134733
Tuolumne,16,4,nd24k,rccl,0.645390
Tuolumne,16,4,nd24k,st,0.263581
Tuolumne,16,4,ldoor,mpi,1.519291
Tuolumne,16,4,ldoor,rccl,6.057461
Tuolumne,16,4,ldoor,st,2.151912
Tuolumne,1,1,audikw_1,mpi,2.682645
Tuolumne,1,1,audikw_1,rccl,2.753836
Tuolumne,1,1,audikw_1,st,2.744416
Tuolumne,1,1,Bump_2911,mpi,23.120114
Tuolumne,1,1,Bump_2911,rccl,23.264216
Tuolumne,1,1,Bump_2911,st,23.254266
Tuolumne,1,1,Cube_Coup_dt0,mpi,0.317469
Tuolumne,1,1,Cube_Coup_dt0,rccl,0.325094
Tuolumne,1,1,Cube_Coup_dt0,st,0.319103
Tuolumne,1,1,Flan_1565,mpi,0.964178
Tuolumne,1,1,Flan_1565,rccl,0.981529
Tuolumne,1,1,Flan_1565,st,0.964018
Tuolumne,1,1,Queen_4147,mpi,58.510201
Tuolumne,1,1,Queen_4147,rccl,58.629169
Tuolumne,1,1,Queen_4147,st,58.489441
Tuolumne,1,1,Serena,mpi,1.747786
Tuolumne,1,1,Serena,rccl,1.813602
Tuolumne,1,1,Serena,st,1.743275
Tuolumne,1,1,nd24k,mpi,0.132126
Tuolumne,1,1,nd24k,rccl,0.132752
Tuolumne,1,1,nd24k,st,0.123979
Tuolumne,1,1,ldoor,mpi,3.191715
Tuolumne,1,1,ldoor,rccl,3.258725
Tuolumne,1,1,ldoor,st,3.169709
Tuolumne,1,2,audikw_1,mpi,1.861358
Tuolumne,1,2,audikw_1,rccl,1.904923
Tuolumne,1,2,audikw_1,st,1.851165
Tuolumne,1,2,Bump_2911,mpi,13.922635
Tuolumne,1,2,Bump_2911,rccl,13.693512
Tuolumne,1,2,Bump_2911,st,13.003656
Tuolumne,1,2,Cube_Coup_dt0,mpi,0.194421
Tuolumne,1,2,Cube_Coup_dt0,rccl,0.198609
Tuolumne,1,2,Cube_Coup_dt0,st,0.191217
Tuolumne,1,2,Flan_1565,mpi,0.602278
Tuolumne,1,2,Flan_1565,rccl,0.610075
Tuolumne,1,2,Flan_1565,st,0.584839
Tuolumne,1,2,Queen_4147,mpi,31.413115
Tuolumne,1,2,Queen_4147,rccl,31.654981
Tuolumne,1,2,Queen_4147,st,31.394346
Tuolumne,1,2,Serena,mpi,1.327862
Tuolumne,1,2,Serena,rccl,1.300145
Tuolumne,1,2,Serena,st,1.256994
Tuolumne,1,2,nd24k,mpi,0.112767
Tuolumne,1,2,nd24k,rccl,0.109744
Tuolumne,1,2,nd24k,st,0.109304
Tuolumne,1,2,ldoor,mpi,2.531761
Tuolumne,1,2,ldoor,rccl,2.430311
Tuolumne,1,2,ldoor,st,2.361208
Tuolumne,1,4,audikw_1,mpi,1.151732
Tuolumne,1,4,audikw_1,rccl,1.156098
Tuolumne,1,4,audikw_1,st,1.109043
Tuolumne,1,4,Bump_2911,mpi,9.212139
Tuolumne,1,4,Bump_2911,rccl,8.969834
Tuolumne,1,4,Bump_2911,st,9.358769
Tuolumne,1,4,Cube_Coup_dt0,mpi,0.140334
Tuolumne,1,4,Cube_Coup_dt0,rccl,0.135413
Tuolumne,1,4,Cube_Coup_dt0,st,0.137385
Tuolumne,1,4,Flan_1565,mpi,0.402613
Tuolumne,1,4,Flan_1565,rccl,0.389181
Tuolumne,1,4,Flan_1565,st,0.374524
Tuolumne,1,4,Queen_4147,mpi,17.162613
Tuolumne,1,4,Queen_4147,rccl,17.798408
Tuolumne,1,4,Queen_4147,st,17.082924
Tuolumne,1,4,Serena,mpi,0.787668
Tuolumne,1,4,Serena,rccl,0.772285
Tuolumne,1,4,Serena,st,0.718402
Tuolumne,1,4,nd24k,mpi,0.102180
Tuolumne,1,4,nd24k,rccl,0.094435
Tuolumne,1,4,nd24k,st,0.098771
Tuolumne,1,4,ldoor,mpi,1.612290
Tuolumne,1,4,ldoor,rccl,1.549282
Tuolumne,1,4,ldoor,st,1.777447
Tuolumne,2,1,audikw_1,mpi,1.780533
Tuolumne,2,1,audikw_1,rccl,3.218963
Tuolumne,2,1,audikw_1,st,1.807867
Tuolumne,2,1,Bump_2911,mpi,13.147067
Tuolumne,2,1,Bump_2911,rccl,24.187787
Tuolumne,2,1,Bump_2911,st,13.059381
Tuolumne,2,1,Cube_Coup_dt0,mpi,0.189396
Tuolumne,2,1,Cube_Coup_dt0,rccl,0.371115
Tuolumne,2,1,Cube_Coup_dt0,st,0.189435
Tuolumne,2,1,Flan_1565,mpi,0.568465
Tuolumne,2,1,Flan_1565,rccl,1.754928
Tuolumne,2,1,Flan_1565,st,0.576454
Tuolumne,2,1,Queen_4147,mpi,31.213693
Tuolumne,2,1,Queen_4147,rccl,59.091033
Tuolumne,2,1,Queen_4147,st,30.754588
Tuolumne,2,1,Serena,mpi,1.193941
Tuolumne,2,1,Serena,rccl,1.986156
Tuolumne,2,1,Serena,st,1.228385
Tuolumne,2,1,nd24k,mpi,0.097556
Tuolumne,2,1,nd24k,rccl,0.163200
Tuolumne,2,1,nd24k,st,0.105339
Tuolumne,2,1,ldoor,mpi,2.274970
Tuolumne,2,1,ldoor,rccl,4.521301
Tuolumne,2,1,ldoor,st,2.367802
Tuolumne,2,2,audikw_1,mpi,1.158520
Tuolumne,2,2,audikw_1,rccl,1.486326
Tuolumne,2,2,audikw_1,st,1.102360
Tuolumne,2,2,Bump_2911,mpi,9.221878
Tuolumne,2,2,Bump_2911,rccl,26.115676
Tuolumne,2,2,Bump_2911,st,9.319852
Tuolumne,2,2,Cube_Coup_dt0,mpi,0.136301
Tuolumne,2,2,Cube_Coup_dt0,rccl,0.221844
Tuolumne,2,2,Cube_Coup_dt0,st,0.137383
Tuolumne,2,2,Flan_1565,mpi,0.383844
Tuolumne,2,2,Flan_1565,rccl,0.539409
Tuolumne,2,2,Flan_1565,st,0.385408
Tuolumne,2,2,Queen_4147,mpi,17.319417
Tuolumne,2,2,Queen_4147,rccl,32.082000
Tuolumne,2,2,Queen_4147,st,17.358210
Tuolumne,2,2,Serena,mpi,0.773509
Tuolumne,2,2,Serena,rccl,1.224822
Tuolumne,2,2,Serena,st,0.761139
Tuolumne,2,2,nd24k,mpi,0.107291
Tuolumne,2,2,nd24k,rccl,0.189888
Tuolumne,2,2,nd24k,st,0.104844
Tuolumne,2,2,ldoor,mpi,1.627561
Tuolumne,2,2,ldoor,rccl,3.556397
Tuolumne,2,2,ldoor,st,1.594274
Tuolumne,2,4,audikw_1,mpi,0.817736
Tuolumne,2,4,audikw_1,rccl,1.006872
Tuolumne,2,4,audikw_1,st,0.960338
Tuolumne,2,4,Bump_2911,mpi,5.991417
Tuolumne,2,4,Bump_2911,rccl,9.727493
Tuolumne,2,4,Bump_2911,st,5.900567
Tuolumne,2,4,Cube_Coup_dt0,mpi,0.088872
Tuolumne,2,4,Cube_Coup_dt0,rccl,0.141597
Tuolumne,2,4,Cube_Coup_dt0,st,0.097668
Tuolumne,2,4,Flan_1565,mpi,0.233062
Tuolumne,2,4,Flan_1565,rccl,0.273183
Tuolumne,2,4,Flan_1565,st,0.231631
Tuolumne,2,4,Queen_4147,mpi,11.297705
Tuolumne,2,4,Queen_4147,rccl,18.081493
Tuolumne,2,4,Queen_4147,st,11.682132
Tuolumne,2,4,Serena,mpi,0.669622
Tuolumne,2,4,Serena,rccl,0.911732
Tuolumne,2,4,Serena,st,0.718662
Tuolumne,2,4,nd24k,mpi,0.111706
Tuolumne,2,4,nd24k,rccl,0.267341
Tuolumne,2,4,nd24k,st,0.152010
Tuolumne,2,4,ldoor,mpi,1.364510
Tuolumne,2,4,ldoor,rccl,3.137698
Tuolumne,2,4,ldoor,st,1.388177
Tuolumne,4,1,audikw_1,mpi,1.086533
Tuolumne,4,1,audikw_1,rccl,3.211984
Tuolumne,4,1,audikw_1,st,1.106304
Tuolumne,4,1,Bump_2911,mpi,9.369222
Tuolumne,4,1,Bump_2911,rccl,21.995977
Tuolumne,4,1,Bump_2911,st,9.421480
Tuolumne,4,1,Cube_Coup_dt0,mpi,0.133198
Tuolumne,4,1,Cube_Coup_dt0,rccl,0.355270
Tuolumne,4,1,Cube_Coup_dt0,st,0.134998
Tuolumne,4,1,Flan_1565,mpi,0.387246
Tuolumne,4,1,Flan_1565,rccl,0.914971
Tuolumne,4,1,Flan_1565,st,0.385887
Tuolumne,4,1,Queen_4147,mpi,17.411644
Tuolumne,4,1,Queen_4147,rccl,33.972850
Tuolumne,4,1,Queen_4147,st,17.638701
Tuolumne,4,1,Serena,mpi,0.715719
Tuolumne,4,1,Serena,rccl,1.614179
Tuolumne,4,1,Serena,st,0.733713
Tuolumne,4,1,nd24k,mpi,0.084464
Tuolumne,4,1,nd24k,rccl,0.148236
Tuolumne,4,1,nd24k,st,0.107797
Tuolumne,4,1,ldoor,mpi,1.462803
Tuolumne,4,1,ldoor,rccl,4.080510
Tuolumne,4,1,ldoor,st,1.538551
Tuolumne,4,2,audikw_1,mpi,0.863712
Tuolumne,4,2,audikw_1,rccl,2.125581
Tuolumne,4,2,audikw_1,st,0.841990
Tuolumne,4,2,Bump_2911,mpi,6.123700
Tuolumne,4,2,Bump_2911,rccl,17.418311
Tuolumne,4,2,Bump_2911,st,6.478140
Tuolumne,4,2,Cube_Coup_dt0,mpi,0.087317
Tuolumne,4,2,Cube_Coup_dt0,rccl,0.246811
Tuolumne,4,2,Cube_Coup_dt0,st,0.094304
Tuolumne,4,2,Flan_1565,mpi,0.240241
Tuolumne,4,2,Flan_1565,rccl,0.337902
Tuolumne,4,2,Flan_1565,st,0.230958
Tuolumne,4,2,Queen_4147,mpi,11.521179
Tuolumne,4,2,Queen_4147,rccl,26.293507
Tuolumne,4,2,Queen_4147,st,11.722870
Tuolumne,4,2,Serena,mpi,0.687147
Tuolumne,4,2,Serena,rccl,1.129680
Tuolumne,4,2,Serena,st,0.757716
Tuolumne,4,2,nd24k,mpi,0.119256
Tuolumne,4,2,nd24k,rccl,0.301885
Tuolumne,4,2,nd24k,st,0.142918
Tuolumne,4,2,ldoor,mpi,1.485871
Tuolumne,4,2,ldoor,rccl,2.883455
Tuolumne,4,2,ldoor,st,1.545375
Tuolumne,4,4,audikw_1,mpi,0.753354
Tuolumne,4,4,audikw_1,rccl,2.702818
Tuolumne,4,4,audikw_1,st,1.024061
Tuolumne,4,4,Bump_2911,mpi,4.830857
Tuolumne,4,4,Bump_2911,rccl,19.411071
Tuolumne,4,4,Bump_2911,st,6.137899
Tuolumne,4,4,Cube_Coup_dt0,mpi,0.074756
Tuolumne,4,4,Cube_Coup_dt0,rccl,0.246643
Tuolumne,4,4,Cube_Coup_dt0,st,0.088003
Tuolumne,4,4,Flan_1565,mpi,0.201840
Tuolumne,4,4,Flan_1565,rccl,0.804569
Tuolumne,4,4,Flan_1565,st,0.237564
Tuolumne,4,4,Queen_4147,mpi,7.281725
Tuolumne,4,4,Queen_4147,rccl,25.011980
Tuolumne,4,4,Queen_4147,st,7.706936
Tuolumne,4,4,Serena,mpi,0.609259
Tuolumne,4,4,Serena,rccl,2.524422
Tuolumne,4,4,Serena,st,0.814747
Tuolumne,4,4,nd24k,mpi,0.119612
Tuolumne,4,4,nd24k,rccl,0.593081
Tuolumne,4,4,nd24k,st,0.180237
Tuolumne,4,4,ldoor,mpi,1.329439
Tuolumne,4,4,ldoor,rccl,4.264976
Tuolumne,4,4,ldoor,st,1.604465
Tuolumne,8,1,audikw_1,mpi,0.823750
Tuolumne,8,1,audikw_1,rccl,3.147285
Tuolumne,8,1,audikw_1,st,0.901499
Tuolumne,8,1,Bump_2911,mpi,5.718891
Tuolumne,8,1,Bump_2911,rccl,17.492221
Tuolumne,8,1,Bump_2911,st,6.343019
Tuolumne,8,1,Cube_Coup_dt0,mpi,0.082356
Tuolumne,8,1,Cube_Coup_dt0,rccl,0.329161
Tuolumne,8,1,Cube_Coup_dt0,st,0.089989
Tuolumne,8,1,Flan_1565,mpi,0.226973
Tuolumne,8,1,Flan_1565,rccl,0.860470
Tuolumne,8,1,Flan_1565,st,0.245530
Tuolumne,8,1,Queen_4147,mpi,11.392488
Tuolumne,8,1,Queen_4147,rccl,39.930836
Tuolumne,8,1,Queen_4147,st,12.037804
Tuolumne,8,1,Serena,mpi,0.640038
Tuolumne,8,1,Serena,rccl,2.879517
Tuolumne,8,1,Serena,st,0.693877
Tuolumne,8,1,nd24k,mpi,0.090106
Tuolumne,8,1,nd24k,rccl,0.390647
Tuolumne,8,1,nd24k,st,0.134527
Tuolumne,8,1,ldoor,mpi,1.266839
Tuolumne,8,1,ldoor,rccl,5.685553
Tuolumne,8,1,ldoor,st,1.509402
Tuolumne,8,2,audikw_1,mpi,0.849362
Tuolumne,8,2,audikw_1,rccl,4.062232
Tuolumne,8,2,audikw_1,st,1.057459
Tuolumne,8,2,Bump_2911,mpi,5.295099
Tuolumne,8,2,Bump_2911,rccl,21.989925
Tuolumne,8,2,Bump_2911,st,7.258958
Tuolumne,8,2,Cube_Coup_dt0,mpi,0.078956
Tuolumne,8,2,Cube_Coup_dt0,rccl,0.345553
Tuolumne,8,2,Cube_Coup_dt0,st,0.090993
Tuolumne,8,2,Flan_1565,mpi,0.219875
Tuolumne,8,2,Flan_1565,rccl,0.910738
Tuolumne,8,2,Flan_1565,st,0.218244
Tuolumne,8,2,Queen_4147,mpi,7.479852
Tuolumne,8,2,Queen_4147,rccl,27.205380
Tuolumne,8,2,Queen_4147,st,8.247332
Tuolumne,8,2,Serena,mpi,0.699134
Tuolumne,8,2,Serena,rccl,3.253214
Tuolumne,8,2,Serena,st,0.898033
Tuolumne,8,2,nd24k,mpi,0.151506
Tuolumne,8,2,nd24k,rccl,0.680283
Tuolumne,8,2,nd24k,st,0.184743
Tuolumne,8,2,ldoor,mpi,1.490866
Tuolumne,8,2,ldoor,rccl,5.935341
Tuolumne,8,2,ldoor,st,1.852556
Tuolumne,8,4,audikw_1,mpi,0.823013
Tuolumne,8,4,audikw_1,rccl,4.844302
Tuolumne,8,4,audikw_1,st,1.163106
Tuolumne,8,4,Bump_2911,mpi,4.398730
Tuolumne,8,4,Bump_2911,rccl,29.929581
Tuolumne,8,4,Bump_2911,st,6.533906
Tuolumne,8,4,Cube_Coup_dt0,mpi,0.075943
Tuolumne,8,4,Cube_Coup_dt0,rccl,0.444552
Tuolumne,8,4,Cube_Coup_dt0,st,0.114834
Tuolumne,8,4,Flan_1565,mpi,0.202579
Tuolumne,8,4,Flan_1565,rccl,0.892638
Tuolumne,8,4,Flan_1565,st,0.238679
Tuolumne,8,4,Queen_4147,mpi,5.776540
Tuolumne,8,4,Queen_4147,rccl,24.961951
Tuolumne,8,4,Queen_4147,st,7.138852
Tuolumne,8,4,Serena,mpi,0.642524
Tuolumne,8,4,Serena,rccl,3.742336
Tuolumne,8,4,Serena,st,1.025281
Tuolumne,8,4,nd24k,mpi,0.123430
Tuolumne,8,4,nd24k,rccl,0.654155
Tuolumne,8,4,nd24k,st,0.213682
Tuolumne,8,4,ldoor,mpi,1.469198
Tuolumne,8,4,ldoor,rccl,4.937745
Tuolumne,8,4,ldoor,st,2.070013
Tuolumne,16,1,audikw_1,mpi,0.801467
Tuolumne,16,1,audikw_1,rccl,4.688724
Tuolumne,16,1,audikw_1,st,0.889794
Tuolumne,16,1,Bump_2911,mpi,4.511749
Tuolumne,16,1,Bump_2911,rccl,26.526380
Tuolumne,16,1,Bump_2911,st,6.143234
Tuolumne,16,1,Cube_Coup_dt0,mpi,0.063509
Tuolumne,16,1,Cube_Coup_dt0,rccl,0.402595
Tuolumne,16,1,Cube_Coup_dt0,st,0.085090
Tuolumne,16,1,Flan_1565,mpi,0.176579
Tuolumne,16,1,Flan_1565,rccl,0.905644
Tuolumne,16,1,Flan_1565,st,0.199569
Tuolumne,16,1,Queen_4147,mpi,6.749361
Tuolumne,16,1,Queen_4147,rccl,31.348333
Tuolumne,16,1,Queen_4147,st,7.624882
Tuolumne,16,1,Serena,mpi,0.533359
Tuolumne,16,1,Serena,rccl,3.343854
Tuolumne,16,1,Serena,st,0.777890
Tuolumne,16,1,nd24k,mpi,0.104842
Tuolumne,16,1,nd24k,rccl,0.739606
Tuolumne,16,1,nd24k,st,0.170525
Tuolumne,16,1,ldoor,mpi,1.356719
Tuolumne,16,1,ldoor,rccl,5.831108
Tuolumne,16,1,ldoor,st,1.638215
Tuolumne,16,2,audikw_1,mpi,0.955141
Tuolumne,16,2,audikw_1,rccl,5.533826
Tuolumne,16,2,audikw_1,st,1.165306
Tuolumne,16,2,Bump_2911,mpi,4.747687
Tuolumne,16,2,Bump_2911,rccl,28.623127
Tuolumne,16,2,Bump_2911,st,7.334115
Tuolumne,16,2,Cube_Coup_dt0,mpi,0.086224
Tuolumne,16,2,Cube_Coup_dt0,rccl,0.609204
Tuolumne,16,2,Cube_Coup_dt0,st,0.117429
Tuolumne,16,2,Flan_1565,mpi,0.226000
Tuolumne,16,2,Flan_1565,rccl,1.134079
Tuolumne,16,2,Flan_1565,st,0.269095
Tuolumne,16,2,Queen_4147,mpi,5.867829
Tuolumne,16,2,Queen_4147,rccl,29.500966
Tuolumne,16,2,Queen_4147,st,7.985217
Tuolumne,16,2,Serena,mpi,0.755033
Tuolumne,16,2,Serena,rccl,4.271427
Tuolumne,16,2,Serena,st,1.134436
Tuolumne,16,2,nd24k,mpi,0.143867
Tuolumne,16,2,nd24k,rccl,0.783316
Tuolumne,16,2,nd24k,st,0.225434
Tuolumne,16,2,ldoor,mpi,1.605910
Tuolumne,16,2,ldoor,rccl,7.298941
Tuolumne,16,2,ldoor,st,2.039022
Tuolumne,16,4,audikw_1,mpi,0.869458
Tuolumne,16,4,audikw_1,rccl,5.317721
Tuolumne,16,4,audikw_1,st,1.236614
Tuolumne,16,4,Bump_2911,mpi,4.519548
Tuolumne,16,4,Bump_2911,rccl,32.729931
Tuolumne,16,4,Bump_2911,st,7.882245
Tuolumne,16,4,Cube_Coup_dt0,mpi,0.077027
Tuolumne,16,4,Cube_Coup_dt0,rccl,0.547705
Tuolumne,16,4,Cube_Coup_dt0,st,0.122395
Tuolumne,16,4,Flan_1565,mpi,0.198599
Tuolumne,16,4,Flan_1565,rccl,1.066938
Tuolumne,16,4,Flan_1565,st,0.254848
Tuolumne,16,4,Queen_4147,mpi,4.956483
Tuolumne,16,4,Queen_4147,rccl,29.651282
Tuolumne,16,4,Queen_4147,st,7.526090
Tuolumne,16,4,Serena,mpi,0.672400
Tuolumne,16,4,Serena,rccl,4.240774
Tuolumne,16,4,Serena,st,1.190377
Tuolumne,16,4,nd24k,mpi,0.128077
Tuolumne,16,4,nd24k,rccl,0.633267
Tuolumne,16,4,nd24k,st,0.268336
Tuolumne,16,4,ldoor,mpi,1.398557
Tuolumne,16,4,ldoor,rccl,5.984447
Tuolumne,16,4,ldoor,st,2.102385
Tuolumne,1,1,guenda11m,mpi,112.326547
Tuolumne,1,1,guenda11m,st,112.295109
Tuolumne,1,1,agg14m,mpi,4.725178
Tuolumne,1,1,agg14m,st,4.735573
Tuolumne,1,2,guenda11m,mpi,57.586629
Tuolumne,1,2,guenda11m,st,57.533611
Tuolumne,1,2,agg14m,mpi,2.480137
Tuolumne,1,2,agg14m,st,2.461354
Tuolumne,1,4,guenda11m,mpi,32.936207
Tuolumne,1,4,guenda11m,st,32.003439
Tuolumne,1,4,agg14m,mpi,1.365749
Tuolumne,1,4,agg14m,st,1.305635
Tuolumne,2,1,guenda11m,mpi,57.042131
Tuolumne,2,1,guenda11m,st,56.761318
Tuolumne,2,1,agg14m,mpi,2.461206
Tuolumne,2,1,agg14m,st,2.444329
Tuolumne,2,2,guenda11m,mpi,31.979244
Tuolumne,2,2,guenda11m,st,31.141881
Tuolumne,2,2,agg14m,mpi,1.324269
Tuolumne,2,2,agg14m,st,1.292046
Tuolumne,2,4,guenda11m,mpi,18.367209
Tuolumne,2,4,guenda11m,st,19.417372
Tuolumne,2,4,agg14m,mpi,0.752455
Tuolumne,2,4,agg14m,st,0.774635
Tuolumne,4,1,guenda11m,mpi,31.501973
Tuolumne,4,1,guenda11m,st,31.282242
Tuolumne,4,1,agg14m,mpi,1.313648
Tuolumne,4,1,agg14m,st,1.292448
Tuolumne,4,2,guenda11m,mpi,18.754531
Tuolumne,4,2,guenda11m,st,19.573747
Tuolumne,4,2,agg14m,mpi,0.736298
Tuolumne,4,2,agg14m,st,0.763469
Tuolumne,4,4,guenda11m,mpi,12.970357
Tuolumne,4,4,guenda11m,st,15.086573
Tuolumne,4,4,agg14m,mpi,0.520931
Tuolumne,4,4,agg14m,st,0.570974
Tuolumne,8,1,guenda11m,mpi,18.380069
Tuolumne,8,1,guenda11m,st,21.009916
Tuolumne,8,1,agg14m,mpi,0.735165
Tuolumne,8,1,agg14m,st,0.775995
Tuolumne,8,2,guenda11m,mpi,12.978808
Tuolumne,8,2,guenda11m,st,15.382209
Tuolumne,8,2,agg14m,mpi,0.540347
Tuolumne,8,2,agg14m,st,0.589539
Tuolumne,8,4,guenda11m,mpi,8.658139
Tuolumne,8,4,guenda11m,st,11.400116
Tuolumne,8,4,agg14m,mpi,0.368975
Tuolumne,8,4,agg14m,st,0.408833
Tuolumne,16,1,guenda11m,mpi,11.868010
Tuolumne,16,1,guenda11m,st,14.619359
Tuolumne,16,1,agg14m,mpi,0.485477
Tuolumne,16,1,agg14m,st,0.575529
Tuolumne,16,2,guenda11m,mpi,8.960762
Tuolumne,16,2,guenda11m,st,11.818412
Tuolumne,16,2,agg14m,mpi,0.359409
Tuolumne,16,2,agg14m,st,0.423127
Tuolumne,16,4,guenda11m,mpi,6.963454
Tuolumne,16,4,guenda11m,st,10.451447
Tuolumne,16,4,agg14m,mpi,0.282856
Tuolumne,16,4,agg14m,st,0.366856
Tuolumne,1,1,guenda11m,mpi,112.157226
Tuolumne,1,1,guenda11m,st,111.968508
Tuolumne,1,1,agg14m,mpi,4.719115
Tuolumne,1,1,agg14m,st,4.728985
Tuolumne,1,2,guenda11m,mpi,58.647185
Tuolumne,1,2,guenda11m,st,57.468218
Tuolumne,1,2,agg14m,mpi,2.502635
Tuolumne,1,2,agg14m,st,2.480459
Tuolumne,1,4,guenda11m,mpi,33.165380
Tuolumne,1,4,guenda11m,st,32.069130
Tuolumne,1,4,agg14m,mpi,1.360818
Tuolumne,1,4,agg14m,st,1.330887
Tuolumne,2,1,guenda11m,mpi,57.287769
Tuolumne,2,1,guenda11m,st,56.910609
Tuolumne,2,1,agg14m,mpi,2.458535
Tuolumne,2,1,agg14m,st,2.446600
Tuolumne,2,2,guenda11m,mpi,31.935873
Tuolumne,2,2,guenda11m,st,31.181546
Tuolumne,2,2,agg14m,mpi,1.315541
Tuolumne,2,2,agg14m,st,1.285829
Tuolumne,2,4,guenda11m,mpi,18.413225
Tuolumne,2,4,guenda11m,st,19.626143
Tuolumne,2,4,agg14m,mpi,0.750428
