nodes,ntasks,backend,solver_creation,solver_time,system,size,memory_type,send_type,cycles
16,2,MPIAdvance-CXI-Single-Buffering,0.460187,2.80377,tuolumne,88320,coarse,Standard,1000
16,2,MPIAdvance-CXI-Single-Buffering,0.495186,2.79835,tuolumne,88320,fine,Standard,1000
16,2,Cray-MPICH-CXI-GPU-Enabled,0.479878,3.08906,tuolumne,88320,coarse,Standard,1000
16,4,MPIAdvance-CXI-Double-Buffering,0.726759,0.14162,tuolumne,16384,coarse,Ready Send,1000
16,4,MPIAdvance-CXI-Double-Buffering,0.669416,0.143087,tuolumne,16384,fine,Ready Send,1000
16,4,MPIAdvance-CXI-Single-Buffering,0.623125,0.177305,tuolumne,16384,coarse,Standard,1000
16,4,MPIAdvance-CXI-Single-Buffering,0.654344,0.178053,tuolumne,16384,fine,Standard,1000
16,4,Cray-MPICH-CXI-GPU-Enabled,0.49872,0.38118,tuolumne,16384,coarse,Standard,1000
16,4,MPIAdvance-CXI-Double-Buffering,0.703829,1.46548,tuolumne,88320,coarse,Ready Send,1000
16,4,MPIAdvance-CXI-Double-Buffering,0.689215,1.46533,tuolumne,88320,fine,Ready Send,1000
16,4,MPIAdvance-CXI-Single-Buffering,0.620557,1.47895,tuolumne,88320,coarse,Standard,1000
16,4,MPIAdvance-CXI-Single-Buffering,0.699644,1.47894,tuolumne,88320,fine,Standard,1000
16,4,Cray-MPICH-CXI-GPU-Enabled,0.53265,1.66111,tuolumne,88320,coarse,Standard,1000
32,1,MPIAdvance-CXI-Double-Buffering,0.340858,0.192294,tuolumne,16384,coarse,Ready Send,1000
32,1,MPIAdvance-CXI-Double-Buffering,0.269274,0.192574,tuolumne,16384,fine,Ready Send,1000
32,1,MPIAdvance-CXI-Single-Buffering,0.327533,0.201342,tuolumne,16384,coarse,Standard,1000
32,1,MPIAdvance-CXI-Single-Buffering,0.224838,0.201404,tuolumne,16384,fine,Standard,1000
32,1,Cray-MPICH-CXI-GPU-Enabled,0.209898,0.254193,tuolumne,16384,coarse,Standard,1000
