nodes,ntasks,backend,solver_creation,solver_time,system,size,memory_type,send_type,cycles
32,2,MPIAdvance-CXI-Single-Buffering,0.202186,0.178958,tuolumne,16384,finegrain,Standard,1000
32,2,Cray-MPICH-CXI-GPU-Enabled,0.197588,0.161181,tuolumne,16384,finegrain,Standard,1000
32,4,MPIAdvance-CXI-Double-Buffering,0.334103,0.137626,tuolumne,16384,finegrain,Ready Send,1000
32,4,MPIAdvance-CXI-Single-Buffering,0.395844,0.17543,tuolumne,16384,finegrain,Standard,1000
32,4,Cray-MPICH-CXI-GPU-Enabled,0.241449,0.319743,tuolumne,16384,finegrain,Standard,1000
32,1,MPIAdvance-CXI-Double-Buffering,0.607543,2.77843,tuolumne,88320,finegrain,Ready Send,1000
32,1,MPIAdvance-CXI-Single-Buffering,0.595912,2.78551,tuolumne,88320,finegrain,Standard,1000
32,1,Cray-MPICH-CXI-GPU-Enabled,0.516883,2.79227,tuolumne,88320,finegrain,Standard,1000
32,2,MPIAdvance-CXI-Double-Buffering,0.314882,1.44553,tuolumne,88320,finegrain,Ready Send,1000
32,2,MPIAdvance-CXI-Single-Buffering,0.278188,1.4545,tuolumne,88320,finegrain,Standard,1000
32,2,Cray-MPICH-CXI-GPU-Enabled,0.193666,1.46622,tuolumne,88320,finegrain,Standard,1000
32,4,MPIAdvance-CXI-Double-Buffering,0.426837,0.814585,tuolumne,88320,finegrain,Ready Send,1000
32,4,MPIAdvance-CXI-Single-Buffering,0.413803,0.842609,tuolumne,88320,finegrain,Standard,1000
32,4,Cray-MPICH-CXI-GPU-Enabled,0.32436,1.04312,tuolumne,88320,finegrain,Standard,1000
2,1,MPIAdvance-CXI-Double-Buffering,0.259373,1.56606,tuolumne,16384,coarse,Ready Send,1000
2,1,MPIAdvance-CXI-Single-Buffering,0.254655,1.56618,tuolumne,16384,coarse,Standard,1000
2,1,Cray-MPICH-CXI-GPU-Enabled,0.238108,1.58585,tuolumne,16384,coarse,Standard,1000
2,2,MPIAdvance-CXI-Double-Buffering,0.276273,0.866743,tuolumne,16384,coarse,Ready Send,1000
