system,nodes,ppn,matrix,backend,solver_time
Frontier,4,2,Serena,st,1.016894
Frontier,4,2,nd24k,mpi,0.143356
Frontier,4,2,nd24k,st,0.152530
Frontier,4,2,ldoor,mpi,2.034447
Frontier,4,2,ldoor,st,1.977068
Frontier,4,4,audikw_1,mpi,1.126530
Frontier,4,4,audikw_1,st,1.189469
Frontier,4,4,Bump_2911,mpi,7.505205
Frontier,4,4,Bump_2911,st,8.393340
Frontier,4,4,Cube_Coup_dt0,mpi,0.109276
Frontier,4,4,Cube_Coup_dt0,st,0.119437
Frontier,4,4,Flan_1565,mpi,0.308940
Frontier,4,4,Flan_1565,st,0.300962
Frontier,4,4,Queen_4147,mpi,11.810246
Frontier,4,4,Queen_4147,st,12.201351
Frontier,4,4,Serena,mpi,0.876293
Frontier,4,4,Serena,st,1.039642
Frontier,4,4,nd24k,mpi,0.146316
Frontier,4,4,nd24k,st,0.212641
Frontier,4,4,ldoor,mpi,1.813371
Frontier,4,4,ldoor,st,1.904916
Frontier,4,8,audikw_1,mpi,1.058369
Frontier,4,8,audikw_1,st,1.324903
Frontier,4,8,Bump_2911,mpi,6.697497
Frontier,4,8,Bump_2911,st,8.572892
Frontier,4,8,Cube_Coup_dt0,mpi,0.098610
Frontier,4,8,Cube_Coup_dt0,st,0.121440
Frontier,4,8,Flan_1565,mpi,0.255401
Frontier,4,8,Flan_1565,st,0.285456
Frontier,4,8,Queen_4147,mpi,8.976124
Frontier,4,8,Queen_4147,st,10.174920
Frontier,4,8,Serena,mpi,0.834014
Frontier,4,8,Serena,st,1.213603
Frontier,4,8,nd24k,mpi,0.155066
Frontier,4,8,nd24k,st,0.242291
Frontier,4,8,ldoor,mpi,1.670568
Frontier,4,8,ldoor,st,1.973141
Frontier,8,1,audikw_1,mpi,1.304447
Frontier,8,1,audikw_1,st,1.414209
Frontier,8,1,Bump_2911,mpi,9.774430
Frontier,8,1,Bump_2911,st,10.153847
Frontier,8,1,Cube_Coup_dt0,mpi,0.142637
Frontier,8,1,Cube_Coup_dt0,st,0.145400
Frontier,8,1,Flan_1565,mpi,0.403391
Frontier,8,1,Flan_1565,st,0.405900
Frontier,8,1,Queen_4147,mpi,19.158290
Frontier,8,1,Queen_4147,st,19.015065
Frontier,8,1,Serena,mpi,0.983169
Frontier,8,1,Serena,st,1.053040
Frontier,8,1,nd24k,mpi,0.132239
Frontier,8,1,nd24k,st,0.167657
Frontier,8,1,ldoor,mpi,2.061504
Frontier,8,1,ldoor,st,2.120776
Frontier,8,2,audikw_1,mpi,1.198176
Frontier,8,2,audikw_1,st,1.184787
Frontier,8,2,Bump_2911,mpi,7.435422
Frontier,8,2,Bump_2911,st,8.389004
Frontier,8,2,Cube_Coup_dt0,mpi,0.112081
Frontier,8,2,Cube_Coup_dt0,st,0.118873
Frontier,8,2,Flan_1565,mpi,0.309613
Frontier,8,2,Flan_1565,st,0.307105
Frontier,8,2,Queen_4147,mpi,11.770752
Frontier,8,2,Queen_4147,st,12.344370
Frontier,8,2,Serena,mpi,0.892758
Frontier,8,2,Serena,st,1.049386
Frontier,8,2,nd24k,mpi,0.154428
Frontier,8,2,nd24k,st,0.201353
Frontier,8,2,ldoor,mpi,1.782908
Frontier,8,2,ldoor,st,1.930843
Frontier,8,4,audikw_1,mpi,1.076934
Frontier,8,4,audikw_1,st,1.343929
Frontier,8,4,Bump_2911,mpi,7.046593
Frontier,8,4,Bump_2911,st,8.727293
Frontier,8,4,Cube_Coup_dt0,mpi,0.106392
Frontier,8,4,Cube_Coup_dt0,st,0.126136
Frontier,8,4,Flan_1565,mpi,0.260469
Frontier,8,4,Flan_1565,st,0.279728
Frontier,8,4,Queen_4147,mpi,8.829941
Frontier,8,4,Queen_4147,st,10.011379
Frontier,8,4,Serena,mpi,0.833996
Frontier,8,4,Serena,st,1.222353
Frontier,8,4,nd24k,mpi,0.153287
Frontier,8,4,nd24k,st,0.251310
Frontier,8,4,ldoor,mpi,1.741146
Frontier,8,4,ldoor,st,2.031025
Frontier,8,8,audikw_1,mpi,1.138614
Frontier,8,8,audikw_1,st,1.590368
Frontier,8,8,Bump_2911,mpi,6.124148
Frontier,8,8,Bump_2911,st,10.080878
Frontier,8,8,Cube_Coup_dt0,mpi,0.097786
Frontier,8,8,Cube_Coup_dt0,st,0.138264
Frontier,8,8,Flan_1565,mpi,0.241323
Frontier,8,8,Flan_1565,st,0.291304
Frontier,8,8,Queen_4147,mpi,7.307643
Frontier,8,8,Queen_4147,st,10.106853
Frontier,8,8,Serena,mpi,0.824242
Frontier,8,8,Serena,st,1.393632
Frontier,8,8,nd24k,mpi,0.162722
Frontier,8,8,nd24k,st,0.286075
Frontier,8,8,ldoor,mpi,1.715251
Frontier,8,8,ldoor,st,2.231483
Frontier,1,1,audikw_1,rccl,5.378504
Frontier,1,1,Bump_2911,rccl,49.862833
Frontier,1,1,Cube_Coup_dt0,rccl,0.658266
Frontier,1,1,Flan_1565,rccl,1.989173
Frontier,1,1,Queen_4147,rccl,121.947967
Frontier,1,1,Serena,rccl,3.513823
Frontier,1,1,nd24k,rccl,0.256672
Frontier,1,1,ldoor,rccl,6.296079
Frontier,1,2,audikw_1,rccl,3.057353
Frontier,1,2,Bump_2911,rccl,27.325711
Frontier,1,2,Cube_Coup_dt0,rccl,0.370692
Frontier,1,2,Flan_1565,rccl,1.090801
Frontier,1,2,Queen_4147,rccl,65.406506
Frontier,1,2,Serena,rccl,2.151098
Frontier,1,2,nd24k,rccl,0.203927
Frontier,1,2,ldoor,rccl,3.982653
Frontier,1,4,audikw_1,rccl,1.974824
Frontier,1,4,Bump_2911,rccl,15.676707
Frontier,1,4,Cube_Coup_dt0,rccl,0.221707
Frontier,1,4,Flan_1565,rccl,0.623086
Frontier,1,4,Queen_4147,rccl,34.071264
Frontier,1,4,Serena,rccl,1.382637
Frontier,1,4,nd24k,rccl,0.154531
Frontier,1,4,ldoor,rccl,2.674679
Frontier,1,8,audikw_1,rccl,1.488052
Frontier,1,8,Bump_2911,rccl,10.416576
Frontier,1,8,Cube_Coup_dt0,rccl,0.146654
Frontier,1,8,Flan_1565,rccl,0.404730
Frontier,1,8,Queen_4147,rccl,20.153542
Frontier,1,8,Serena,rccl,1.041376
Frontier,1,8,nd24k,rccl,0.145070
Frontier,1,8,ldoor,rccl,2.077259
Frontier,2,1,audikw_1,rccl,8.544446
Frontier,2,1,Bump_2911,rccl,86.879281
Frontier,2,1,Cube_Coup_dt0,rccl,1.012884
Frontier,2,1,Flan_1565,rccl,3.156778
Frontier,2,1,Queen_4147,rccl,159.017323
Frontier,2,1,Serena,rccl,5.896429
Frontier,2,1,nd24k,rccl,0.518216
Frontier,2,1,ldoor,rccl,9.925196
Frontier,2,2,audikw_1,rccl,6.796177
Frontier,2,2,Bump_2911,rccl,57.177656
Frontier,2,2,Cube_Coup_dt0,rccl,0.754891
Frontier,2,2,Flan_1565,rccl,2.510903
Frontier,2,2,Queen_4147,rccl,192.846170
Frontier,2,2,Serena,rccl,6.872218
Frontier,2,2,nd24k,rccl,0.630799
Frontier,2,2,ldoor,rccl,9.881818
Frontier,2,4,audikw_1,rccl,9.516114
Frontier,2,4,Bump_2911,rccl,135.944743
Frontier,2,4,Cube_Coup_dt0,rccl,4.625850
Frontier,2,4,Flan_1565,rccl,1.307875
Frontier,2,4,Queen_4147,rccl,192.964617
Frontier,2,4,Serena,rccl,12.215196
Frontier,2,4,nd24k,rccl,0.644770
Frontier,2,4,ldoor,rccl,28.957996
Frontier,2,8,audikw_1,rccl,19.348076
Frontier,2,8,Bump_2911,rccl,100.615960
Frontier,2,8,Cube_Coup_dt0,rccl,0.613540
Frontier,2,8,Flan_1565,rccl,3.101427
Frontier,2,8,Queen_4147,rccl,225.134557
Frontier,2,8,Serena,rccl,11.608638
Frontier,2,8,nd24k,rccl,1.972124
Frontier,2,8,ldoor,rccl,24.762374
Frontier,4,1,audikw_1,rccl,18.851739
Frontier,4,1,Bump_2911,rccl,116.673262
Frontier,4,1,Cube_Coup_dt0,rccl,1.189819
Frontier,4,1,Flan_1565,rccl,4.098327
Frontier,4,1,Queen_4147,rccl,357.749974
Frontier,8,1,audikw_1,rccl,70.346415
Frontier,1,1,audikw_1,rccl,5.389651
Frontier,1,1,Bump_2911,rccl,49.893762
Frontier,1,1,Cube_Coup_dt0,rccl,0.658455
Frontier,1,1,Flan_1565,rccl,1.994094
Frontier,1,1,Queen_4147,rccl,122.130726
Frontier,1,1,Serena,rccl,3.513132
Frontier,1,1,nd24k,rccl,0.254485
Frontier,1,1,ldoor,rccl,6.257514
Frontier,1,2,audikw_1,rccl,3.088267
Frontier,1,2,Bump_2911,rccl,27.274194
Frontier,1,2,Cube_Coup_dt0,rccl,0.370992
Frontier,1,2,Flan_1565,rccl,1.095979
Frontier,1,2,Queen_4147,rccl,66.467835
Frontier,1,2,Serena,rccl,2.136488
Frontier,1,2,nd24k,rccl,0.203476
Frontier,1,2,ldoor,rccl,3.883084
Frontier,1,4,audikw_1,rccl,1.984952
Frontier,1,4,Bump_2911,rccl,15.519058
Frontier,1,4,Cube_Coup_dt0,rccl,0.217863
Frontier,1,4,Flan_1565,rccl,0.620082
Frontier,1,4,Queen_4147,rccl,33.854831
Frontier,1,4,Serena,rccl,1.405464
Frontier,1,4,nd24k,rccl,0.159016
Frontier,1,4,ldoor,rccl,2.664260
Frontier,1,8,audikw_1,rccl,1.479754
Frontier,1,8,Bump_2911,rccl,10.389404
Frontier,1,8,Cube_Coup_dt0,rccl,0.148345
Frontier,1,8,Flan_1565,rccl,0.407420
Frontier,1,8,Queen_4147,rccl,19.730743
Frontier,1,8,Serena,rccl,1.057725
Frontier,1,8,nd24k,rccl,0.146944
Frontier,1,8,ldoor,rccl,2.078243
Frontier,2,1,audikw_1,rccl,9.897324
Frontier,2,1,Bump_2911,rccl,70.088673
Frontier,2,1,Cube_Coup_dt0,rccl,0.842339
Frontier,2,1,Flan_1565,rccl,3.196597
Frontier,2,1,Queen_4147,rccl,189.686476
Frontier,2,1,Serena,rccl,4.737978
Frontier,2,1,nd24k,rccl,0.473873
Frontier,2,1,ldoor,rccl,10.818182
Frontier,2,2,audikw_1,rccl,7.031586
Frontier,2,2,Bump_2911,rccl,61.153359
Frontier,2,2,Cube_Coup_dt0,rccl,1.117006
Frontier,2,2,Flan_1565,rccl,3.033783
Frontier,2,2,Queen_4147,rccl,206.665872
Frontier,2,2,Serena,rccl,6.830233
Frontier,2,2,nd24k,rccl,0.614101
Frontier,2,2,ldoor,rccl,7.631205
Frontier,2,4,audikw_1,rccl,5.296058
Frontier,2,4,Bump_2911,rccl,84.245790
Frontier,2,4,Cube_Coup_dt0,rccl,1.155051
Frontier,2,4,Flan_1565,rccl,3.750293
Frontier,2,4,Queen_4147,rccl,152.299610
Frontier,2,4,Serena,rccl,7.846251
Frontier,2,4,nd24k,rccl,0.578472
Frontier,2,4,ldoor,rccl,18.526240
Frontier,2,8,audikw_1,rccl,18.016993
Frontier,2,8,Bump_2911,rccl,141.480778
Frontier,2,8,Cube_Coup_dt0,rccl,3.711080
Frontier,2,8,Flan_1565,rccl,6.856893
Frontier,2,8,Queen_4147,rccl,282.355128
Frontier,2,8,Serena,rccl,16.250644
Frontier,2,8,nd24k,rccl,5.198562
Frontier,2,8,ldoor,rccl,30.866606
Frontier,4,1,audikw_1,rccl,15.031374
Frontier,4,1,Bump_2911,rccl,95.972664
Frontier,4,1,Cube_Coup_dt0,rccl,1.231195
Frontier,4,1,Flan_1565,rccl,4.133782
Frontier,4,1,Queen_4147,rccl,234.548330
Frontier,4,1,Serena,rccl,8.851211
Frontier,4,1,nd24k,rccl,0.556809
Frontier,4,1,ldoor,rccl,11.864643
Frontier,4,2,audikw_1,rccl,20.840151
Frontier,4,2,Bump_2911,rccl,157.094076
Frontier,4,2,Cube_Coup_dt0,rccl,1.530670
Frontier,4,2,Flan_1565,rccl,9.722677
Frontier,4,2,Queen_4147,rccl,432.859427
Frontier,4,2,Serena,rccl,19.234786
Frontier,4,2,nd24k,rccl,2.453503
Frontier,4,2,ldoor,rccl,37.360400
Frontier,4,4,audikw_1,rccl,50.696260
Frontier,4,4,Bump_2911,rccl,312.025350
Frontier,4,4,Cube_Coup_dt0,rccl,2.308741
Frontier,4,4,Flan_1565,rccl,8.832627
Frontier,4,4,Queen_4147,rccl,318.331186
Frontier,4,4,Serena,rccl,25.299398
Frontier,4,4,nd24k,rccl,4.140497
Frontier,4,4,ldoor,rccl,57.724480
Frontier,4,8,audikw_1,rccl,169.384557
Frontier,4,8,Bump_2911,rccl,1003.762907
Frontier,4,8,Cube_Coup_dt0,rccl,13.091935
Frontier,4,8,Flan_1565,rccl,38.151733
Frontier,4,8,Queen_4147,rccl,921.000590
Frontier,4,8,Serena,rccl,107.604429
Frontier,4,8,nd24k,rccl,18.350495
Frontier,4,8,ldoor,rccl,265.087656
Frontier,1,1,audikw_1,rccl,5.395783
Frontier,1,1,Bump_2911,rccl,49.940473
Frontier,1,1,Cube_Coup_dt0,rccl,0.658762
Frontier,1,1,Flan_1565,rccl,1.894925
Frontier,1,1,Queen_4147,rccl,122.196843
Frontier,1,1,Serena,rccl,3.499130
Frontier,1,1,nd24k,rccl,0.257130
Frontier,1,1,ldoor,rccl,6.300862
Frontier,1,2,audikw_1,rccl,3.087963
Frontier,1,2,Bump_2911,rccl,26.874812
Frontier,1,2,Cube_Coup_dt0,rccl,0.368584
Frontier,1,2,Flan_1565,rccl,1.081923
Frontier,1,2,Queen_4147,rccl,65.540515
Frontier,1,2,Serena,rccl,2.145441
Frontier,1,2,nd24k,rccl,0.202015
Frontier,1,2,ldoor,rccl,3.966421
Frontier,1,4,audikw_1,rccl,41.451086
Frontier,1,4,Bump_2911,rccl,15.634712
Frontier,1,4,Cube_Coup_dt0,rccl,0.219006
Frontier,1,4,Flan_1565,rccl,0.621525
Frontier,1,4,Queen_4147,rccl,34.367692
Frontier,1,4,Serena,rccl,1.378321
Frontier,1,4,nd24k,rccl,0.152316
Frontier,1,4,ldoor,rccl,2.628998
Frontier,1,8,audikw_1,rccl,1.458959
Frontier,1,8,Bump_2911,rccl,10.391549
Frontier,1,8,Cube_Coup_dt0,rccl,0.148517
Frontier,1,8,Flan_1565,rccl,0.413204
Frontier,1,8,Queen_4147,rccl,20.116077
Frontier,1,8,Serena,rccl,1.021084
Frontier,1,8,nd24k,rccl,0.145000
Frontier,1,8,ldoor,rccl,2.084890
Frontier,2,1,audikw_1,rccl,6.884009
Frontier,2,1,Bump_2911,rccl,71.281146
Frontier,2,1,Cube_Coup_dt0,rccl,0.936618
Frontier,2,1,Flan_1565,rccl,2.740833
Frontier,2,1,Queen_4147,rccl,284.186336
Frontier,2,1,Serena,rccl,4.569145
Frontier,2,1,nd24k,rccl,0.570153
Frontier,2,1,ldoor,rccl,8.106454
Frontier,2,2,audikw_1,rccl,5.448481
Frontier,2,2,Bump_2911,rccl,54.489051
Frontier,2,2,Cube_Coup_dt0,rccl,0.569350
Frontier,2,2,Flan_1565,rccl,1.486187
Frontier,2,2,Queen_4147,rccl,122.098340
Frontier,2,2,Serena,rccl,6.086815
Frontier,2,2,nd24k,rccl,0.735466
Frontier,2,2,ldoor,rccl,6.876454
Frontier,2,4,audikw_1,rccl,7.961007
Frontier,2,4,Bump_2911,rccl,53.510799
Frontier,2,4,Cube_Coup_dt0,rccl,0.967285
Frontier,2,4,Flan_1565,rccl,1.386682
Frontier,2,4,Queen_4147,rccl,91.960199
Frontier,2,4,Serena,rccl,4.570404
Frontier,2,4,nd24k,rccl,0.727286
Frontier,2,4,ldoor,rccl,22.869280
Frontier,2,8,audikw_1,rccl,19.490279
Frontier,2,8,Bump_2911,rccl,246.513489
Frontier,2,8,Cube_Coup_dt0,rccl,1.635626
Frontier,2,8,Flan_1565,rccl,9.028533
Frontier,2,8,Queen_4147,rccl,164.990962
Frontier,2,8,Serena,rccl,14.627674
Frontier,2,8,nd24k,rccl,1.098448
Frontier,2,8,ldoor,rccl,25.507523
Frontier,4,1,audikw_1,rccl,14.451729
Frontier,4,1,Bump_2911,rccl,103.991277
Frontier,4,1,Cube_Coup_dt0,rccl,1.540788
Frontier,4,1,Flan_1565,rccl,5.737243
Frontier,4,1,Queen_4147,rccl,312.654738
Frontier,4,1,Serena,rccl,10.446798
Frontier,4,1,nd24k,rccl,1.038204
Frontier,4,1,ldoor,rccl,14.851498
Frontier,4,2,audikw_1,rccl,44.007178
Frontier,4,2,Bump_2911,rccl,193.712603
Frontier,4,2,Cube_Coup_dt0,rccl,4.321086
Frontier,4,2,Flan_1565,rccl,12.809368
Frontier,4,2,Queen_4147,rccl,690.919386
Frontier,4,2,Serena,rccl,30.909463
Frontier,1,1,audikw_1,rccl,5.398757
Frontier,1,1,Bump_2911,rccl,49.990856
Frontier,1,1,Cube_Coup_dt0,rccl,0.658048
Frontier,1,1,Flan_1565,rccl,1.997310
Frontier,1,1,Queen_4147,rccl,122.117321
Frontier,1,1,Serena,rccl,3.515318
Frontier,1,1,nd24k,rccl,0.257076
Frontier,1,1,ldoor,rccl,6.277086
Frontier,1,2,audikw_1,rccl,3.050642
Frontier,1,2,Bump_2911,rccl,27.232710
Frontier,1,2,Cube_Coup_dt0,rccl,0.367723
Frontier,1,2,Flan_1565,rccl,1.090880
Frontier,1,2,Queen_4147,rccl,64.895689
Frontier,1,2,Serena,rccl,2.129753
Frontier,1,2,nd24k,rccl,0.203752
Frontier,1,2,ldoor,rccl,3.927078
Frontier,1,4,audikw_1,rccl,2.019503
Frontier,1,4,Bump_2911,rccl,15.623920
Frontier,1,4,Cube_Coup_dt0,rccl,0.220478
Frontier,1,4,Flan_1565,rccl,0.624849
Frontier,1,4,Queen_4147,rccl,34.493080
Frontier,1,4,Serena,rccl,1.399656
Frontier,1,4,nd24k,rccl,0.158217
Frontier,1,4,ldoor,rccl,2.642384
Frontier,1,8,audikw_1,rccl,1.473369
Frontier,1,8,Bump_2911,rccl,10.356472
Frontier,1,8,Cube_Coup_dt0,rccl,0.147454
Frontier,1,8,Flan_1565,rccl,0.410222
Frontier,1,8,Queen_4147,rccl,19.871663
Frontier,1,8,Serena,rccl,1.026153
Frontier,1,8,nd24k,rccl,0.146013
Frontier,1,8,ldoor,rccl,2.049791
Frontier,2,1,audikw_1,rccl,7.886252
Frontier,2,1,Bump_2911,rccl,68.283576
Frontier,2,1,Cube_Coup_dt0,rccl,0.938074
Frontier,2,1,Flan_1565,rccl,2.650189
Frontier,2,1,Queen_4147,rccl,156.073947
Frontier,2,1,Serena,rccl,4.500533
Frontier,2,1,nd24k,rccl,0.404019
Frontier,2,1,ldoor,rccl,7.783104
Frontier,2,2,audikw_1,rccl,5.545903
Frontier,2,2,Bump_2911,rccl,48.292947
Frontier,2,2,Cube_Coup_dt0,rccl,0.518315
Frontier,2,2,Flan_1565,rccl,1.721710
Frontier,2,2,Queen_4147,rccl,169.255139
Frontier,2,2,Serena,rccl,4.176397
Frontier,2,2,nd24k,rccl,0.697313
Frontier,2,2,ldoor,rccl,8.602995
Frontier,2,4,audikw_1,rccl,6.242940
Frontier,2,4,Bump_2911,rccl,122.167733
Frontier,2,4,Cube_Coup_dt0,rccl,0.896393
Frontier,2,4,Flan_1565,rccl,2.264825
Frontier,2,4,Queen_4147,rccl,126.953190
Frontier,2,4,Serena,rccl,8.690439
Frontier,2,4,nd24k,rccl,0.869139
Frontier,2,4,ldoor,rccl,10.318624
Frontier,2,8,audikw_1,rccl,14.675819
Frontier,2,8,Bump_2911,rccl,91.869262
Frontier,2,8,Cube_Coup_dt0,rccl,2.982527
Frontier,2,8,Flan_1565,rccl,4.706542
Frontier,2,8,Queen_4147,rccl,196.874200
Frontier,2,8,Serena,rccl,8.014899
Frontier,2,8,nd24k,rccl,1.823250
Frontier,2,8,ldoor,rccl,24.186687
Frontier,4,1,audikw_1,rccl,17.326122
Frontier,4,1,Bump_2911,rccl,144.185184
Frontier,4,1,Cube_Coup_dt0,rccl,1.589042
Frontier,4,1,Flan_1565,rccl,5.077539
Frontier,4,1,Queen_4147,rccl,262.916654
Frontier,4,1,Serena,rccl,8.054242
Frontier,4,1,nd24k,rccl,0.881357
Frontier,4,1,ldoor,rccl,13.413747
Frontier,4,2,audikw_1,rccl,61.649774
Frontier,4,2,Bump_2911,rccl,264.299461
Frontier,4,2,Cube_Coup_dt0,rccl,3.308901
Frontier,4,2,Flan_1565,rccl,8.385982
Frontier,4,2,Queen_4147,rccl,568.342890
Frontier,4,2,Serena,rccl,26.846596
Frontier,1,1,audikw_1,rccl,5.267352
Frontier,1,1,Bump_2911,rccl,49.755112
Frontier,1,1,Cube_Coup_dt0,rccl,0.657661
Frontier,1,1,Flan_1565,rccl,1.944273
Frontier,1,1,Queen_4147,rccl,118.926820
Frontier,1,1,Serena,rccl,3.511482
Frontier,1,1,nd24k,rccl,0.254262
Frontier,1,1,ldoor,rccl,6.310853
Frontier,1,2,audikw_1,rccl,2.991362
Frontier,1,2,Bump_2911,rccl,27.319169
Frontier,1,2,Cube_Coup_dt0,rccl,0.376294
Frontier,1,2,Flan_1565,rccl,1.106572
Frontier,1,2,Queen_4147,rccl,65.964747
Frontier,1,2,Serena,rccl,2.125550
Frontier,1,2,nd24k,rccl,0.199524
Frontier,1,2,ldoor,rccl,3.951251
Frontier,1,4,audikw_1,rccl,1.999898
Frontier,1,4,Bump_2911,rccl,15.694908
Frontier,1,4,Cube_Coup_dt0,rccl,0.220057
Frontier,1,4,Flan_1565,rccl,0.622361
Frontier,1,4,Queen_4147,rccl,34.646062
Frontier,1,4,Serena,rccl,1.398969
Frontier,1,4,nd24k,rccl,0.156569
Frontier,1,4,ldoor,rccl,2.656579
Frontier,1,8,audikw_1,rccl,1.462515
Frontier,1,8,Bump_2911,rccl,10.316064
Frontier,1,8,Cube_Coup_dt0,rccl,0.147437
Frontier,1,8,Flan_1565,rccl,0.412974
Frontier,1,8,Queen_4147,rccl,20.073271
Frontier,1,8,Serena,rccl,1.034724
Frontier,1,8,nd24k,rccl,0.145377
Frontier,1,8,ldoor,rccl,2.048701
Frontier,2,1,audikw_1,rccl,7.412415
Frontier,2,1,Bump_2911,rccl,83.124308
Frontier,2,1,Cube_Coup_dt0,rccl,0.879631
Frontier,2,1,Flan_1565,rccl,3.024496
Frontier,2,1,Queen_4147,rccl,162.485776
Frontier,2,1,Serena,rccl,4.857940
Frontier,2,1,nd24k,rccl,0.413945
Frontier,2,1,ldoor,rccl,9.635599
Frontier,2,2,audikw_1,rccl,7.323349
Frontier,2,2,Bump_2911,rccl,72.316276
Frontier,2,2,Cube_Coup_dt0,rccl,0.525781
Frontier,2,2,Flan_1565,rccl,4.282228
Frontier,2,2,Queen_4147,rccl,207.501424
Frontier,2,2,Serena,rccl,8.043822
Frontier,4,1,audikw_1,rccl,13.402132
Frontier,4,1,Bump_2911,rccl,54.968585
Frontier,4,1,Cube_Coup_dt0,rccl,0.815221
Frontier,4,1,Flan_1565,rccl,6.667802
Frontier,4,1,Queen_4147,rccl,259.556665
Frontier,8,1,audikw_1,rccl,71.959883
